"","Cgigas_KEGGID","time_point","module","KEGGID_pathway","Log_pvalue_adj","Rich_factor","Description","Cvirginica_GeneID","Cvirginica_Protein_name"
"189","crg:105335508","Day 0","turquoise","crg00280",2.28,0.79,"Valine, leucine and isoleucine degradation","LOC111119686"," 4-aminobutyrate aminotransferase, mitochondrial-like"
"190","crg:105335600","Day 0","turquoise","crg03030",2.18,0.79,"DNA replication","LOC111134654"," replication protein A 70 kDa DNA-binding subunit-like"
"191","crg:105335846","Day 0","turquoise","crg03030",2.18,0.79,"DNA replication","LOC111126192"," DNA primase small subunit-like"
"192","crg:105336766","Day 0","turquoise","crg00280",2.28,0.79,"Valine, leucine and isoleucine degradation","LOC111129161"," probable methylmalonate-semialdehyde dehydrogenase [acylating], mitochondrial"
"193","crg:105337945","Day 0","turquoise","crg00280",2.28,0.79,"Valine, leucine and isoleucine degradation","LOC111121209"," methylcrotonoyl-CoA carboxylase beta chain, mitochondrial-like"
"194","crg:105338271","Day 0","turquoise","crg00280",2.28,0.79,"Valine, leucine and isoleucine degradation","LOC111124057"," 3-hydroxyisobutyrate dehydrogenase, mitochondrial-like"
"195","crg:105338391","Day 0","turquoise","crg00280",2.28,0.79,"Valine, leucine and isoleucine degradation","LOC111135360"," alanine--glyoxylate aminotransferase 2, mitochondrial-like"
"196","crg:105338480","Day 0","turquoise","crg03030",2.18,0.79,"DNA replication","LOC111120888"," replication protein A 32 kDa subunit-like"
"197","crg:105338806","Day 0","turquoise","crg00280",2.28,0.79,"Valine, leucine and isoleucine degradation","LOC111121738"," isovaleryl-CoA dehydrogenase, mitochondrial-like"
"198","crg:105338806","Day 0","turquoise","crg00280",2.28,0.79,"Valine, leucine and isoleucine degradation","LOC111119361"," isovaleryl-CoA dehydrogenase, mitochondrial-like"
"199","crg:105339014","Day 0","turquoise","crg03030",2.18,0.79,"DNA replication","LOC111122897"," replication factor C subunit 3-like"
"200","crg:105339341","Day 0","turquoise","crg03030",2.18,0.79,"DNA replication","LOC111136042"," DNA replication licensing factor mcm7-like"
"201","crg:105339502","Day 0","turquoise","crg00280",2.28,0.79,"Valine, leucine and isoleucine degradation","LOC111109254"," dihydrolipoyl dehydrogenase, mitochondrial-like"
"202","crg:105339502","Day 0","turquoise","crg00280",2.28,0.79,"Valine, leucine and isoleucine degradation","LOC111108359"," dihydrolipoyl dehydrogenase, mitochondrial-like"
"203","crg:105339623","Day 0","turquoise","crg00280",2.28,0.79,"Valine, leucine and isoleucine degradation","LOC111104702"," acetyl-CoA acetyltransferase, mitochondrial-like"
"204","crg:105340418","Day 0","turquoise","crg03030",2.18,0.79,"DNA replication","LOC111129358"," ribonuclease H2 subunit C-like"
"205","crg:105341094","Day 0","turquoise","crg00280",2.28,0.79,"Valine, leucine and isoleucine degradation","LOC111120704"," enoyl-CoA hydratase, mitochondrial-like"
"206","crg:105341104","Day 0","turquoise","crg03030",2.18,0.79,"DNA replication","LOC111120673"," proliferating cell nuclear antigen-like"
"207","crg:105342065","Day 0","turquoise","crg00280",2.28,0.79,"Valine, leucine and isoleucine degradation","LOC111118429"," trifunctional enzyme subunit beta, mitochondrial-like"
"208","crg:105342284","Day 0","turquoise","crg00280",2.28,0.79,"Valine, leucine and isoleucine degradation","LOC111099175"," acyl-CoA synthetase family member 3, mitochondrial-like"
"209","crg:105342471","Day 0","turquoise","crg03030",2.18,0.79,"DNA replication","LOC111126776"," replication protein A 14 kDa subunit-like"
"210","crg:105343069","Day 0","turquoise","crg03030",2.18,0.79,"DNA replication","LOC111137485"," DNA polymerase alpha catalytic subunit-like"
"211","crg:105343172","Day 0","turquoise","crg03030",2.18,0.79,"DNA replication","LOC111124297"," zygotic DNA replication licensing factor mcm3-like"
"212","crg:105343553","Day 0","turquoise","crg03030",2.18,0.79,"DNA replication","LOC111135402"," DNA polymerase delta subunit 3-like"
"213","crg:105343752","Day 0","turquoise","crg03030",2.18,0.79,"DNA replication","LOC111137577"," ribonuclease H2 subunit A-like"
"214","crg:105343856","Day 0","turquoise","crg03030",2.18,0.79,"DNA replication","LOC111130057"," DNA polymerase alpha subunit B-like"
"215","crg:105343896","Day 0","turquoise","crg00280",2.28,0.79,"Valine, leucine and isoleucine degradation","LOC111115883"," peroxisomal bifunctional enzyme-like"
"216","crg:105344389","Day 0","turquoise","crg00280",2.28,0.79,"Valine, leucine and isoleucine degradation","LOC111130419"," aldehyde dehydrogenase, mitochondrial-like"
"217","crg:105345205","Day 0","turquoise","crg03030",2.18,0.79,"DNA replication","LOC111131693"," DNA replication licensing factor mcm5-like"
"218","crg:105345575","Day 0","turquoise","crg00280",2.28,0.79,"Valine, leucine and isoleucine degradation","LOC111122171"," hydroxymethylglutaryl-CoA synthase 1-like"
"219","crg:105345600","Day 0","turquoise","crg00280",2.28,0.79,"Valine, leucine and isoleucine degradation","LOC111135130"," methylcrotonoyl-CoA carboxylase subunit alpha, mitochondrial-like"
"220","crg:105347002","Day 0","turquoise","crg03030",2.18,0.79,"DNA replication","LOC111134440"," DNA polymerase delta subunit 4-like"
"221","crg:105347455","Day 0","turquoise","crg03030",2.18,0.79,"DNA replication","LOC111120003"," ribonuclease H1-like"
"222","crg:105347455","Day 0","turquoise","crg03030",2.18,0.79,"DNA replication","LOC111120733"," ribonuclease H1-like"
"223","crg:105348639","Day 0","turquoise","crg00280",2.28,0.79,"Valine, leucine and isoleucine degradation","LOC111103958"," 2-oxoisovalerate dehydrogenase subunit beta, mitochondrial-like"
"224","crg:105348652","Day 0","turquoise","crg00280",2.28,0.79,"Valine, leucine and isoleucine degradation","LOC111120712"," hydroxyacyl-coenzyme A dehydrogenase, mitochondrial-like"
"225","crg:105348652","Day 0","turquoise","crg00280",2.28,0.79,"Valine, leucine and isoleucine degradation","LOC111118201"," hydroxyacyl-coenzyme A dehydrogenase, mitochondrial-like"
"226","crg:105349048","Day 0","turquoise","crg00280",2.28,0.79,"Valine, leucine and isoleucine degradation","LOC111106365"," 3-hydroxyacyl-CoA dehydrogenase type-2-like"
"227","crg:105349048","Day 0","turquoise","crg00280",2.28,0.79,"Valine, leucine and isoleucine degradation","LOC111108694"," 3-hydroxyacyl-CoA dehydrogenase type-2-like"
"228","crg:105319347","Day 0","turquoise","crg03430",1.41,0.76,"Mismatch repair","LOC111127942"," DNA mismatch repair protein Msh3-like"
"229","crg:105319347","Day 0","turquoise","crg03430",1.41,0.76,"Mismatch repair","LOC111131788"," DNA mismatch repair protein Msh3-like"
"230","crg:105319440","Day 0","turquoise","crg03430",1.41,0.76,"Mismatch repair","LOC111131355"," replication factor C subunit 1-like"
"231","crg:105319440","Day 0","turquoise","crg03430",1.41,0.76,"Mismatch repair","LOC111108767"," replication factor C subunit 1-like"
"232","crg:105320389","Day 0","turquoise","crg03430",1.41,0.76,"Mismatch repair","LOC111130346"," DNA polymerase delta subunit 2-like"
"233","crg:105322395","Day 0","turquoise","crg03430",1.41,0.76,"Mismatch repair","LOC111112959"," DNA polymerase delta catalytic subunit-like"
"234","crg:105332020","Day 0","turquoise","crg03430",1.41,0.76,"Mismatch repair","LOC111137687"," replication factor C subunit 5-like"
"235","crg:105332688","Day 0","turquoise","crg03430",1.41,0.76,"Mismatch repair","LOC111135799"," replication factor C subunit 4-like"
"236","crg:105335553","Day 0","turquoise","crg03430",1.41,0.76,"Mismatch repair","LOC111137452"," DNA mismatch repair protein Msh2-like"
"237","crg:105335600","Day 0","turquoise","crg03430",1.41,0.76,"Mismatch repair","LOC111134654"," replication protein A 70 kDa DNA-binding subunit-like"
"238","crg:105338480","Day 0","turquoise","crg03430",1.41,0.76,"Mismatch repair","LOC111120888"," replication protein A 32 kDa subunit-like"
"239","crg:105339014","Day 0","turquoise","crg03430",1.41,0.76,"Mismatch repair","LOC111122897"," replication factor C subunit 3-like"
"240","crg:105341104","Day 0","turquoise","crg03430",1.41,0.76,"Mismatch repair","LOC111120673"," proliferating cell nuclear antigen-like"
"241","crg:105342471","Day 0","turquoise","crg03430",1.41,0.76,"Mismatch repair","LOC111126776"," replication protein A 14 kDa subunit-like"
"242","crg:105343553","Day 0","turquoise","crg03430",1.41,0.76,"Mismatch repair","LOC111135402"," DNA polymerase delta subunit 3-like"
"243","crg:105344641","Day 0","turquoise","crg03430",1.41,0.76,"Mismatch repair","LOC111110235"," DNA mismatch repair protein Msh6-like"
"244","crg:105347002","Day 0","turquoise","crg03430",1.41,0.76,"Mismatch repair","LOC111134440"," DNA polymerase delta subunit 4-like"
"245","crg:105348164","Day 0","turquoise","crg03430",1.41,0.76,"Mismatch repair","LOC111128151"," exonuclease 1-like"
"246","crg:105318496","Day 0","turquoise","crg00640",2.07,0.74,"Propanoate metabolism","LOC111119284"," acetyl-coenzyme A synthetase, cytoplasmic-like"
"247","crg:105318507","Day 0","turquoise","crg00640",2.07,0.74,"Propanoate metabolism","LOC111121118"," lipoamide acyltransferase component of branched-chain alpha-keto acid dehydrogenase complex, mitochondrial-like"
"248","crg:105319409","Day 0","turquoise","crg00640",2.07,0.74,"Propanoate metabolism","LOC111107112"," peroxisomal acyl-coenzyme A oxidase 1-like"
"249","crg:105319941","Day 0","turquoise","crg00640",2.07,0.74,"Propanoate metabolism","LOC111101152"," succinate--CoA ligase [ADP/GDP-forming] subunit alpha, mitochondrial-like"
"250","crg:105323160","Day 0","turquoise","crg00640",2.07,0.74,"Propanoate metabolism","LOC111114899"," methylmalonyl-CoA mutase, mitochondrial-like"
"251","crg:105324487","Day 0","turquoise","crg00640",2.07,0.74,"Propanoate metabolism","LOC111128123"," methylmalonyl-CoA epimerase, mitochondrial-like"
"252","crg:105326289","Day 0","turquoise","crg00640",2.07,0.74,"Propanoate metabolism","LOC111129319"," 2-oxoisovalerate dehydrogenase subunit alpha, mitochondrial-like"
"253","crg:105326324","Day 0","turquoise","crg00640",2.07,0.74,"Propanoate metabolism","LOC111101642"," succinate--CoA ligase [ADP-forming] subunit beta, mitochondrial-like"
"254","crg:105328773","Day 0","turquoise","crg00640",2.07,0.74,"Propanoate metabolism","LOC111105866"," succinate--CoA ligase [GDP-forming] subunit beta, mitochondrial-like"
"255","crg:105328773","Day 0","turquoise","crg00640",2.07,0.74,"Propanoate metabolism","LOC111105925"," succinate--CoA ligase [GDP-forming] subunit beta, mitochondrial-like"
"256","crg:105329204","Day 0","turquoise","crg00640",2.07,0.74,"Propanoate metabolism","LOC111134559"," propionyl-CoA carboxylase beta chain, mitochondrial-like"
"257","crg:105330479","Day 0","turquoise","crg00640",2.07,0.74,"Propanoate metabolism","LOC111100562"," propionyl-CoA carboxylase alpha chain, mitochondrial-like"
"258","crg:105331957","Day 0","turquoise","crg00640",2.07,0.74,"Propanoate metabolism","LOC111106568"," 4-aminobutyrate aminotransferase, mitochondrial-like"
"259","crg:105331957","Day 0","turquoise","crg00640",2.07,0.74,"Propanoate metabolism","LOC111109618"," 4-aminobutyrate aminotransferase, mitochondrial-like"
"260","crg:105332278","Day 0","turquoise","crg00640",2.07,0.74,"Propanoate metabolism","LOC111118132"," 3-hydroxyisobutyryl-CoA hydrolase, mitochondrial-like"
"261","crg:105332278","Day 0","turquoise","crg00640",2.07,0.74,"Propanoate metabolism","LOC111116870"," 3-hydroxyisobutyryl-CoA hydrolase, mitochondrial-like"
"262","crg:105335508","Day 0","turquoise","crg00640",2.07,0.74,"Propanoate metabolism","LOC111119686"," 4-aminobutyrate aminotransferase, mitochondrial-like"
"263","crg:105336766","Day 0","turquoise","crg00640",2.07,0.74,"Propanoate metabolism","LOC111129161"," probable methylmalonate-semialdehyde dehydrogenase [acylating], mitochondrial"
"264","crg:105339502","Day 0","turquoise","crg00640",2.07,0.74,"Propanoate metabolism","LOC111109254"," dihydrolipoyl dehydrogenase, mitochondrial-like"
"265","crg:105339502","Day 0","turquoise","crg00640",2.07,0.74,"Propanoate metabolism","LOC111108359"," dihydrolipoyl dehydrogenase, mitochondrial-like"
"266","crg:105340437","Day 0","turquoise","crg00640",2.07,0.74,"Propanoate metabolism","LOC111100566"," acyl-CoA synthetase short-chain family member 3, mitochondrial-like"
"267","crg:105341094","Day 0","turquoise","crg00640",2.07,0.74,"Propanoate metabolism","LOC111120704"," enoyl-CoA hydratase, mitochondrial-like"
"268","crg:105343896","Day 0","turquoise","crg00640",2.07,0.74,"Propanoate metabolism","LOC111115883"," peroxisomal bifunctional enzyme-like"
"269","crg:105346656","Day 0","turquoise","crg00640",2.07,0.74,"Propanoate metabolism","LOC111136066"," peroxisomal acyl-coenzyme A oxidase 3-like"
"270","crg:105346656","Day 0","turquoise","crg00640",2.07,0.74,"Propanoate metabolism","LOC111136438"," peroxisomal acyl-coenzyme A oxidase 3-like"
"271","crg:105348639","Day 0","turquoise","crg00640",2.07,0.74,"Propanoate metabolism","LOC111103958"," 2-oxoisovalerate dehydrogenase subunit beta, mitochondrial-like"
"272","crg:105317497","Day 0","turquoise","crg00785",1.58,0.72,"Lipoic acid metabolism","LOC111127323"," dihydrolipoyllysine-residue acetyltransferase component of pyruvate dehydrogenase complex, mitochondrial-like"
"273","crg:105318507","Day 0","turquoise","crg00785",1.58,0.72,"Lipoic acid metabolism","LOC111121118"," lipoamide acyltransferase component of branched-chain alpha-keto acid dehydrogenase complex, mitochondrial-like"
"274","crg:105326289","Day 0","turquoise","crg00785",1.58,0.72,"Lipoic acid metabolism","LOC111129319"," 2-oxoisovalerate dehydrogenase subunit alpha, mitochondrial-like"
"275","crg:105327650","Day 0","turquoise","crg00785",1.58,0.72,"Lipoic acid metabolism","LOC111100964"," putative lipoyltransferase 2, mitochondrial"
"276","crg:105331349","Day 0","turquoise","crg00785",1.58,0.72,"Lipoic acid metabolism","LOC111099658"," pyruvate dehydrogenase E1 component subunit alpha, mitochondrial-like"
"277","crg:105331349","Day 0","turquoise","crg00785",1.58,0.72,"Lipoic acid metabolism","LOC111099655"," probable pyruvate dehydrogenase E1 component subunit alpha, mitochondrial"
"278","crg:105331349","Day 0","turquoise","crg00785",1.58,0.72,"Lipoic acid metabolism","LOC111099657"," pyruvate dehydrogenase E1 component subunit alpha, mitochondrial-like"
"279","crg:105333668","Day 0","turquoise","crg00785",1.58,0.72,"Lipoic acid metabolism","LOC111119746"," glycine dehydrogenase (decarboxylating), mitochondrial-like"
"280","crg:105334026","Day 0","turquoise","crg00785",1.58,0.72,"Lipoic acid metabolism","LOC111118600"," 2-oxoglutarate dehydrogenase, mitochondrial-like"
"281","crg:105337754","Day 0","turquoise","crg00785",1.58,0.72,"Lipoic acid metabolism","LOC111125202"," lipoyl synthase, mitochondrial-like"
"282","crg:105338616","Day 0","turquoise","crg00785",1.58,0.72,"Lipoic acid metabolism","LOC111135916"," glycine cleavage system H protein-like"
"283","crg:105338616","Day 0","turquoise","crg00785",1.58,0.72,"Lipoic acid metabolism","LOC111135623"," glycine cleavage system H protein-like"
"284","crg:105338756","Day 0","turquoise","crg00785",1.58,0.72,"Lipoic acid metabolism","LOC111107273"," pyruvate dehydrogenase E1 component subunit beta, mitochondrial-like"
"285","crg:105339502","Day 0","turquoise","crg00785",1.58,0.72,"Lipoic acid metabolism","LOC111109254"," dihydrolipoyl dehydrogenase, mitochondrial-like"
"286","crg:105339502","Day 0","turquoise","crg00785",1.58,0.72,"Lipoic acid metabolism","LOC111108359"," dihydrolipoyl dehydrogenase, mitochondrial-like"
"287","crg:105345932","Day 0","turquoise","crg00785",1.58,0.72,"Lipoic acid metabolism","LOC111131212"," dihydrolipoyllysine-residue succinyltransferase component of 2-oxoglutarate dehydrogenase complex, mitochondrial-like"
"288","crg:105348639","Day 0","turquoise","crg00785",1.58,0.72,"Lipoic acid metabolism","LOC111103958"," 2-oxoisovalerate dehydrogenase subunit beta, mitochondrial-like"
"289","crg:105318105","Day 0","turquoise","crg03050",6.16,0.71,"Proteasome","LOC111133428"," proteasome subunit beta type-6-like"
"290","crg:105318528","Day 0","turquoise","crg03050",6.16,0.71,"Proteasome","LOC111127912"," proteasome subunit alpha type-6-like"
"291","crg:105319167","Day 0","turquoise","crg03050",6.16,0.71,"Proteasome","LOC111116995"," proteasome subunit alpha type-2-like"
"292","crg:105322792","Day 0","turquoise","crg03050",6.16,0.71,"Proteasome","LOC111125990"," 26S proteasome complex subunit SEM1-like"
"293","crg:105324879","Day 0","turquoise","crg03050",6.16,0.71,"Proteasome","LOC111125779"," proteasome subunit beta type-7-like"
"294","crg:105326796","Day 0","turquoise","crg03050",6.16,0.71,"Proteasome","LOC111130532"," uncharacterized"
"295","crg:105326861","Day 0","turquoise","crg03050",6.16,0.71,"Proteasome","LOC111136729"," proteasomal ubiquitin receptor ADRM1-B-like"
"296","crg:105328486","Day 0","turquoise","crg03050",6.16,0.71,"Proteasome","LOC111129257"," proteasome activator complex subunit 4B-like"
"297","crg:105328653","Day 0","turquoise","crg03050",6.16,0.71,"Proteasome","LOC111133546"," proteasome subunit alpha type-7-like"
"298","crg:105330688","Day 0","turquoise","crg03050",6.16,0.71,"Proteasome","LOC111136988"," 26S proteasome non-ATPase regulatory subunit 1-like"
"299","crg:105332852","Day 0","turquoise","crg03050",6.16,0.71,"Proteasome","LOC111135895"," 26S proteasome non-ATPase regulatory subunit 7-like"
"300","crg:105332983","Day 0","turquoise","crg03050",6.16,0.71,"Proteasome","LOC111108412"," 26S proteasome non-ATPase regulatory subunit 6-like"
"301","crg:105332983","Day 0","turquoise","crg03050",6.16,0.71,"Proteasome","LOC111106458"," 26S proteasome non-ATPase regulatory subunit 6-like"
"302","crg:105334244","Day 0","turquoise","crg03050",6.16,0.71,"Proteasome","LOC111111505"," 26S proteasome regulatory subunit 8"
